id,similarity
357,0.10113353691278217
358,0.09523696709225889
359,0.03515260209142166
360,0.14823095993563462
361,0.0360642857922272
362,0.03720373485942665
363,0.20144749260250533
364,0.14367835394253722
365,0.014837816092982377
366,0.10062031590850856
367,0.05508507973267474
368,0.03727310252703005
369,0.006325728856726219
370,0.13849180312809506
371,-0.012001345888637802
372,0.06286300904275381
373,0.15935793274303467
374,0.020763912822013036
375,0.06113500354470521
376,0.1647826078189299
377,0.059672902730533675
378,0.0744239252594347
379,0.05769959887488732
380,0.00991408932937627
381,0.01866902570733603
382,-0.0022026455729239223
383,0.0175096335317017
384,0.0010925904462181818
385,0.010141050949069247
386,0.003047350331813276
387,-0.017909616124199872
388,0.03286511468818685
389,0.05705630302122485
390,0.011379747788564347
391,0.0
392,0.03805402796388797
393,-0.011176912092511074
394,0.025397774425389895
395,0.03345268220666525
396,0.0
397,0.0
398,-0.009282537639475858
399,0.0
400,-0.026746451774082514
401,0.07455991377597447
402,-0.0017477428344211462
403,-0.0032219855461365896
404,0.0069386496127457195
405,0.017562692821267042
406,0.10479807895013266
407,-0.002132845778684078
408,-0.017971260611741056
409,0.06665043481423014
410,0.04200671858975461
411,0.0769434032966262
412,0.012284290966029274
413,2.0783617736424813E-4
414,0.02654889511167112
415,0.1347239721933321
416,0.12348579012683819
417,0.02205051149382533
418,0.024893682213531897
419,0.05473749464092156
420,-0.003756757293822879
421,0.033213057094339755
422,0.023957071742886277
423,0.007945716107546625
424,0.030411755779471923
425,-0.010123003590696176
426,0.00516555104395583
427,0.03665952644371904
428,0.14752107009245974
429,0.037237133581646896
430,0.15834570424506478
431,0.12895414905336455
432,0.03477067720282194
433,0.054462829459984645
434,0.02576067423015396
435,0.0407029886771858
436,0.0977615909312767
437,0.019996165776733497
438,0.15157603783123577
439,-0.01282468021646272
440,0.03462590039240095
441,0.04110376180967566
442,0.014950656209981856
443,0.016120406307341732
444,0.015784909973888823
445,-0.0032413082799863666
446,0.019963086401382644
447,-0.007020619308132666
448,0.017097637338164197
449,0.046512581102615885
450,0.09262458552941008
451,0.10037443084422037
452,-0.006578093506556595
453,0.1326082422070068
454,-0.008198155996961961
455,-0.015627947507823908
456,0.06613302965231581
457,-0.007644951258214962
458,-0.0119412233363169
459,0.07423539176682153
460,0.04779247155600348
461,-0.014674516447508635
462,0.09839393384706298
463,-0.0036834467363385287
464,0.015376536317603048
465,0.013235755126046255
466,0.013526482950259988
467,0.03226531020167164
468,0.025029654399570965
469,0.0028889199591143064
470,0.10197428005571361
471,-0.00896486969657706
472,-0.01623041966935089
473,0.025781122677765268
474,-0.002720573111884187
475,0.0461517288525698
476,0.17412013439697055
477,0.02574045869135914
478,0.007658476900175244
479,0.013608018190480194
480,0.04404977541898234
481,0.10397586314345536
482,0.037124645983182984
483,0.014523415171900398
484,0.00726205280973217
485,0.0710800366500232
486,0.03580361296977006
487,0.10298586430891164
488,0.030343586299733206
489,0.01623854207066049
490,0.09923602653330496
491,0.007472294665469089
492,-0.02519497204119448
493,0.02303039095631661
494,0.006276889654672419
495,-2.0282865055295347E-5
496,0.2224452228965459
497,0.01735263402781853
498,0.0916344977496693
499,9.857948113544985E-4
500,0.06374970179317788
501,0.03896703815555673
502,-0.001901975794411706
503,0.017642860968944032
504,0.10041293125226274
505,0.03043755404599269
506,0.005145665588742625
507,0.021712841406008983
508,0.014001934355652071
509,0.024028184904606384
510,0.0057492701123714575
511,0.005513543400424155
512,0.09584768688615378
513,0.06280123732233217
514,0.012484690108205576
515,0.0634020407358798
516,0.09124932641181685
517,0.007261519310229066
518,0.0293966600024333
519,-0.021983832069932728
520,0.012039780030097355
521,0.014963575666107731
522,0.0
523,0.06643123018404926
524,0.045172033577808225
525,0.03432999086779521
526,0.0
527,0.06399747854510253
528,0.034042306496802274
529,0.09611306642838571
530,-0.0036608613514276774
531,0.019238984238811877
532,-0.0027953460227087097
533,0.017295875396357695
534,-0.012061667483868778
535,0.12912437630771753
536,0.08706681441007834
537,0.0388455701050242
538,0.056752472032787674
539,0.04193837241072593
540,0.02730455467877808
541,-0.011617345148184998
542,0.16430384152794533
543,0.03743813842311055
544,0.059115868898105564
545,0.004265262429804838
546,0.0799580108280829
547,0.022591065920366433
548,0.14679520876263508
549,0.06128857516508422
550,0.012853708801070129
551,0.03016152572332885
552,0.0035129206503605646
553,0.08255638389692918
554,-0.04985077663269323
555,0.0
556,-0.017943493100057106
557,0.02585600484660053
558,-0.003608810289268048
559,0.026233908951036944
560,-8.117684288532171E-4
561,-0.006503698074994428
562,-0.015839421906107935
563,-0.020993833857301664
564,0.047811051990046836
565,-1.5153726102453256E-4
566,-0.0025649809281694616
567,-0.017542347235464058
568,-0.008420952744030378
569,0.00534150421777617
570,0.10183485485094564
571,0.0
572,0.0646180567480775
573,0.012643381409736663
574,0.019332076830147354
575,0.005715881724083591
576,-0.004947144599780049
577,-0.0028805391159904114
578,-0.006343982824612196
579,0.04699627578506784
580,0.19654198724586702
581,0.17156303734795603
582,0.16316877628062715
583,0.07866463587141234
584,0.06395404757531838
585,0.0
586,0.07305120125174383
587,0.0494001200366697
588,0.10529277134339546
589,0.10844076731988235
590,0.062087007068357854
591,0.15391435478924664
592,-0.0014906250119266864
593,0.026766213812779122
594,-0.01342877915147007
595,-0.0028489085974744985
596,0.012333197528745931
597,0.02694020007209672
598,0.0
599,0.0671418670968229
600,0.017873084594441827
601,0.033213440778095196
602,-0.0025977799219847487
603,0.028331644311755024
604,0.07826087190044201
605,0.03138741811535712
606,0.027341890237317302
607,0.004452137256083089
608,0.008769632437402461
609,-0.02283506099727647
610,0.09814888951020637
611,0.008684153511903681
612,0.005007750463954088
613,-0.011896747114561684
614,0.0
615,9.830623890670998E-4
616,0.025661301199304674
617,0.016077826814742666
618,0.0
619,0.010294528539674637
620,0.031055756274376182
621,0.04270332622285428
622,-0.03805402796388797
623,-0.002844455099245146
624,0.05401280142650907
625,0.004245138534608737
626,-0.003738298793073766
627,0.027738223252389
628,-0.014254958931563607
629,0.018011903080449924
630,0.027593696159991906
631,0.004738141366161295
632,0.005857521720167084
633,0.012540356521321357
634,-0.0029264131803017194
635,0.0
636,0.0
637,0.0
638,2.1480612376593763E-4
639,0.049996682757932336
640,0.14606904842077129
641,-0.006905673410215227
642,0.019540799944715862
643,0.0028598839727963644
644,-0.013671658686532865
645,0.1607038725593802
646,0.0
647,0.0
648,0.06183119393916608
649,0.034155687646880435
650,-0.028773601501009667
651,-0.006130078330878941
652,0.007469772024227217
653,0.056533985003877
654,0.012894568212912027
655,-0.0055790813654864315
656,-0.022483198279270537
657,-0.00705358252200682
658,0.017259503588359097
659,0.048731488840017156
660,0.0040251313300332225
661,0.0015578683530878552
662,-0.018453295141768862
663,0.0
664,0.11598346436006977
665,0.001859844209152012
666,0.034155687646880435
667,-0.005084255256031687
668,-0.021941649549601625
669,-0.0025421276280158446
670,-0.003446805016248934
671,-0.003985460164068795
672,0.010988100574572649
673,0.016077826814742662
674,0.034155687646880435
675,0.024802142809133277
676,0.006625378075027222
677,0.09815976474553473
678,-0.01703847614047933
679,0.028317218144196077
680,0.01801630853651069
681,0.0
682,0.031272105708796016
683,0.020656767015505926
684,0.009787188565909138
685,0.024610723434828622
686,0.005790627918665014
687,0.034155687646880435
688,0.009794254997441442
689,0.007178144360216699
690,-9.519354531132796E-4
691,0.004422763455514358
692,0.04312819683755551
693,-0.0045952858400063485
694,0.0035974049072927177
695,0.02634916451612675
696,0.12118414196292285
697,0.06085388778023175
698,0.0017416264010376866
699,0.045059064801626546
700,-0.014947068113194796
701,-0.010554288389364506
702,0.049876097007516246
703,0.006690164023399524
704,-0.02250523990714486
705,0.016093393658972947
706,-0.0046360395487029075
707,0.08640840171847608
708,0.05145808451737583
709,0.0
710,-0.023930934944807414
711,-0.016077826814742666
712,0.07809538169714447
713,0.003276203075538491
714,0.0031420633596838314
715,0.0
716,-0.0020594650514275657
717,0.0
718,-0.0035440304533800124
719,0.014614618045486255
720,0.02323446970279113
721,0.1473273753070553
722,0.0028112836732509497
723,0.012133761098661267
724,0.20572757938103026
725,0.06966493101997025
726,0.017850873051932368
727,0.016077826814742666
728,0.018005545617890032
729,0.015020884237055773
730,0.050307480203823945
731,0.0
732,0.026127437805818245
733,9.830623890671054E-4
734,0.020678691213552713
735,0.07696400487135388
736,0.016077826814742666
737,0.017047081314392268
738,-0.013941243919345593
739,0.016077826814742666
740,0.022519865441200184
741,0.03394432487422015
742,-0.006736481033816401
743,0.004155744072956948
744,-0.002768771681200326
745,-0.016077826814742666
746,0.009780607519741715
747,0.025152428977923795
748,0.07405728633023693
749,0.07768585683958278
750,0.036429404020816285
751,0.0010783506268021224
752,0.06318970071513097
753,0.02979561070758356
754,-6.437718256781037E-4
755,0.02516077921486389
756,-0.0076147685222795565
757,0.0
758,-0.0049489111540129685
759,0.009282537639475867
760,0.024242267708268678
761,0.021976201149145298
762,-0.0012871308030754695
763,0.0
764,0.034155687646880435
765,0.056976062265493246
766,0.01726881736659894
767,0.1610160856377332
768,0.0017311882054770493
769,0.005696159135520951
770,0.08024864784485013
771,0.09230845919179899
772,0.021075549833971308
773,0.14602655135891376
774,0.006360380618706213
775,0.1432494971817994
776,0.034155687646880435
777,-3.9244579020411384E-4
778,0.0
779,0.016077826814742666
780,-0.0188418225190766
781,-0.001720641514913227
782,0.0032959024191025104
783,-0.016093393658972947
784,-0.004151277033113695
785,0.05440555770221598
786,0.029925369088525677
787,0.034336762782127564
788,0.020074713914652754
789,0.13789494185358128
790,0.0013897855573091024
791,0.023812187966450717
792,0.052645114292722665
793,-0.008400275062532379
794,-0.013707530470878738
795,0.07017282261420739
796,0.07303162876551464
797,0.05343769893783315
798,0.0
799,0.022236457949824692
800,0.0
801,0.0
802,0.0
803,0.014767667848610066
804,-0.008302554066227383
805,-0.01553952085728024
806,-0.01856507527895173
807,-0.01856507527895172
808,4.4890975739339344E-4
809,-0.020513446259340495
810,0.03408436728584191
811,0.0
812,0.005812950552751987
813,0.05064951040787563
814,0.028969215503997895
815,0.07507444045116614
816,0.002062481542383278
817,0.11537940417724343
818,1.651183592456985E-4
819,-0.010870594991414398
820,0.027901324358905816
821,0.0924671890789319
822,0.09431978443266936
823,0.031898628091939336
824,0.04971557503403075
825,-0.008960363964373943
826,-0.020793278038923457
827,0.013249240448593227
828,-0.01856507527895172
829,0.024805839938080474
830,-0.012153694678335667
831,0.0021082162054351355
832,0.015892058218927443
833,0.028111757541100138
834,0.06540986332647553
835,0.004307563567415791
836,-0.013641586741277346
837,0.06356179555560271
838,-0.008618619830518414
839,-0.012119117952003709
840,-0.005877109629727318
841,-0.011368740367447448
842,-0.0023046848434810038
843,0.0338002673484624
844,0.0
845,0.006346857498676785
846,0.038372473013310586
847,-0.0029883453975397393
848,0.027874575483547936
849,-0.0024080012385358012
850,0.01794976313140541
851,0.027514823031790606
852,-0.01729501072641369
853,0.015345578457419835
854,0.05938966305844519
855,-0.01856507527895172
856,0.0058983743344026346
857,0.005670212328156277
858,0.0297963336894302
859,0.0188824607746515
860,0.023992230897382793
861,-0.002265628339359556
862,0.0
863,0.04351352764261296
864,0.03837570371674461
865,0.08097261821891436
866,-0.005272615371726116
867,0.004151277033113692
868,0.015684519802594454
869,0.030172242596895566
870,0.0
871,0.050742403756375044
872,0.023836065620035304
873,-0.0058983743344026346
874,-0.0027380688068341414
875,0.014029333888218322
876,-0.015039309445938434
877,0.034155687646880435
878,-0.01856507527895173
879,-0.00411293682743044
880,-0.01567668772784953
881,0.023856246826497975
882,0.04028640346450946
883,0.011680650128112596
884,0.038826482011535705
885,0.03305393377450576
886,0.02748843374752153
887,0.0518519119364366
888,0.025859432294979102
889,-0.0036909124717331046
890,-0.0011998911743113562
891,0.01587560430089828
892,-0.011513181317089236
893,0.012374946235622925
894,0.05478988423500491
895,0.045667970643961095
896,0.02953623070051983
897,0.02451265623668406
898,0.039834251197469556
899,0.020512917072075722
900,0.03521283408089522
901,0.013070487956286866
902,0.08848127634305768
903,0.013833258968222226
904,-0.022717201014897697
905,-0.0013774115488635415
906,-0.009643013226743803
907,0.04183640245034655
908,0.01955018618463322
909,0.01912965054812571
910,-0.003979517642184867
911,-0.004960126448022087
912,0.009969814509264012
913,-0.006935896058226628
914,8.826897348690303E-4
915,0.03543290215782658
916,0.029875977957834192
917,0.014174414070116945
918,0.01916417573772033
919,0.012766094601257293
920,0.03491912477934879
921,0.023196081231003456
922,-0.00453226387632662
923,0.020461120968771066
924,0.06143699785511925
925,0.01599511550902092
926,0.014609755896234058
927,0.005587612917075495
928,0.007914218137206686
929,0.014190440860854804
930,0.036378922752314045
931,-0.01237940874523776
932,0.004633486680118062
933,0.009508365966743945
934,0.01482620158943111
935,0.03587159953635218
936,0.047030578769707176
937,0.002074144499261533
938,5.200983077992725E-4
939,0.013449208947982044
940,-0.0017086571782839411
941,0.0038613924092264044
942,0.005436289709126852
943,0.029091212262363268
944,0.038865064513306465
945,0.015934924041736406
946,0.03273293113561551
947,0.01923897330062837
948,0.03235310838643174
949,0.0
950,-0.015829291680694454
951,-0.010020069909767261
952,0.034316439855777654
953,0.014170036325735597
954,0.012674920397877995
955,-0.018320041183835435
956,0.01733898085848307
957,-0.016093393658972943
958,-0.0024080012385358017
959,-4.765175755478699E-4
960,0.0
961,0.0
962,0.017313433028419516
963,0.0022761947719769156
964,-0.005728302500745898
965,0.0
966,-0.009838611122099541
967,-0.003427804194344579
968,0.05640293517866957
969,0.009292620815974215
970,-0.015730289688641447
971,-0.014438314704980183
972,0.02978298357388327
973,0.011648252544057507
974,-0.005211091331826661
975,0.0036382865813031602
976,0.019492010647877474
977,0.03851744245047459
978,0.002820237388179928
979,0.031184473019364126
980,0.028444288310876774
981,-0.0012735317138338
982,-0.027874575483547933
983,0.013457619825042826
984,0.010786343355019792
985,0.049146015875950404
986,0.08704276933987365
987,0.004642438813510646
988,0.02676189116659893
989,0.012615630128388547
990,0.048001264698244867
991,0.029123674107592312
992,0.04646935619791616
993,0.043829519001831914
994,0.06209700661565518
995,0.02425603116006701
996,0.07717430326244117
997,0.016063398377074857
998,0.056835528910681346
999,0.018431578559791658
1000,0.03549635278084336
1001,0.06410091400394965
1002,0.08874568129568564
1003,0.07664711230649332
1004,0.023851806245415608
1005,0.04946631214230559
1006,0.08830906133160163
1007,0.03187372991097443
1008,0.1262888352412691
1009,0.06419452100955658
1010,0.0744162489607026
1011,0.03441320015012234
1012,0.045265514090765534
1013,0.08402122693940066
1014,0.05936415254556919
1015,0.0014930177819731172
1016,0.06301353623382781
1017,0.08837190974776606
1018,0.05443694088883781
1019,0.029804747934443963
1020,-0.005898374334402634
1021,-0.00395843379260713
1022,0.007568971932899164
1023,0.06852230453129118
1024,0.03165745346641442
1025,0.0017418540458517017
1026,0.005149025450085334
1027,2.912366812614249E-4
1028,0.04719721501469712
1029,0.08699856460231199
1030,-0.009487866650317617
1031,-0.011128055743665231
1032,-0.016077826814742666
1033,0.0029491871672013177
1034,-0.00952844762576645
1035,-0.007717541982377079
1036,0.02048962147765619
1037,0.03981495360250735
1038,-0.012179938482121514
1039,0.04592266747479617
1040,0.03471538006096346
1041,0.03391113679419064
1042,0.0019940144658807495
1043,-0.003206226160211825
1044,0.06729306680046741
1045,0.0
1046,0.015108350828872208
1047,0.0
1048,0.010708971613373737
1049,0.006401456152245557
1050,0.023881081836945824
1051,-0.003427804194344579
1052,0.06583957708616642
1053,-0.006547397228046719
1054,0.015745278576189962
1055,0.00269454610311631
1056,-0.0070152608319300255
1057,0.05652691547734184
1058,0.02258890198723701
1059,0.022722066890168244
1060,0.020615195626679673
1061,0.020619802330357147
1062,7.526755404111325E-4
1063,-0.018528443906585534
1064,0.020242863623853805
1065,-0.03766315688298604
1066,0.07917221837600504
1067,0.045246701213645886
1068,0.031349676530778914
1069,0.034534417710538584
1070,0.05135464397346148
1071,0.024812786500631834
1072,0.024266304717305735
1073,-0.0065548241596235695
1074,0.016545821615941776
1075,0.10673459757754343
1076,-0.010427073229344466
1077,0.022761774641580693
1078,0.07363974213328764
1079,0.11916405854610539
1080,0.008934889209990825
1081,0.027496459214315202
1082,-0.004475677818415265
1083,-0.01364057725825247
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.022717812897807083
1089,-0.003178565051762458
1090,0.041187337843329445
1091,0.008056828358017722
1092,0.0
1093,0.003718256743942984
1094,0.007763578604988807
1095,-0.012872563625213341
1096,-0.009624003093995961
1097,0.009822344627056773
1098,0.0220092447267824
1099,0.0
1100,0.006588319876376348
1101,0.014521764469808953
1102,0.046849800012668356
1103,0.07931003448108281
1104,0.10438326895972852
1105,0.02330975539832062
1106,0.04476392211435165
1107,0.03396771410809979
1108,0.011134847345075242
1109,0.007341151352411332
1110,-0.005056242617200741
1111,0.0069494849949308865
1112,8.508994237391285E-4
1113,0.030577033709708257
1114,-0.0027176487478535985
1115,0.0058983743344026346
1116,0.0
1117,4.668731948848812E-4
1118,0.0
1119,-0.012872563625213341
1120,0.016886474908975286
1121,0.0017645228600957216
1122,0.0
1123,-0.016077826814742666
1124,0.015443474535009407
1125,0.03761418654243993
1126,-0.016077826814742666
1127,-0.02490345040772697
1128,0.014987261529796844
1129,-0.01905006617130111
1130,0.0058983743344026346
1131,0.027874575483547933
1132,0.016077826814742666
1133,-0.020592738004459706
1134,0.02415171835119875
1135,0.0
1136,0.0
1137,0.0
1138,0.016033025487927056
1139,-0.006559092377199141
1140,0.0069988120568028386
1141,0.013358596606558162
1142,-0.006563745311492748
1143,-0.0026081679145818363
1144,0.009824405567609969
1145,0.007265264922544493
1146,0.0080195812033281
1147,0.006235380377651416
1148,-0.0011559200051439987
1149,-0.007917997739913474
1150,0.006444138097572885
1151,0.01137974778856435
1152,0.004746469661300674
1153,0.009215167122174408
1154,0.02472919456519662
1155,-0.0013669979974478984
1156,0.03774678146930759
1157,0.020931415566292088
1158,0.008618619830518414
1159,0.05847716406844369
1160,0.035890926584330365
1161,0.03873599980163932
1162,0.005728015819897107
1163,-0.008209161040516808
1164,0.00818668825890253
1165,0.015591041071428115
1166,0.0011484947574661006
1167,0.03423729107735472
1168,0.0027393793649082214
1169,0.006861325774284205
1170,0.026717050862717105
1171,0.044038325734234
1172,0.058382242736172985
1173,0.0662907749608882
1174,0.03593142810034838
1175,0.07939321255025143
1176,0.02561419167593424
1177,0.0016962379154377796
1178,0.03719411886579065
1179,0.006503852300168479
1180,0.011874237255135613
1181,0.029275950966504885
1182,0.04424942996069813
1183,0.004686538965704293
1184,0.07334737542957262
1185,0.0330974289113675
1186,-0.0042268181155221685
1187,-0.003611288847373992
1188,0.06027969758387661
1189,-0.023705730366420943
1190,0.020200511260631892
1191,0.00784003421768479
1192,0.03513628827071467
1193,0.04638571051014359
1194,0.07261157454086786
1195,0.039156981423413575
1196,0.03655847861534695
1197,0.022797051897291462
1198,0.002468958934344966
1199,0.05244142333884893
1200,0.0038796536293986155
1201,0.005886299658038236
1202,0.0069266040733492905
1203,0.012263181902432741
1204,0.032771851706233396
1205,-0.0036028913589927695
1206,0.04365716900859236
1207,0.019095571477467654
1208,0.014468247999441476
1209,0.04677323514116601
1210,-0.00886533690893118
1211,0.017224475532011087
1212,0.09084605046319857
1213,0.027391295664710703
1214,0.02046784906605223
1215,0.021371437832593633
1216,-0.0030950164162935915
1217,0.031171410675990545
1218,0.10111397400008404
1219,0.0036080206867319404
1220,-0.009349231476564517
1221,0.042513731557256296
1222,0.03524554101943542
1223,0.02385380587608224
1224,-0.003616712698893052
1225,0.017891821262144007
1226,0.032059360447419014
1227,0.0233895569200888
1228,0.007761112754426365
1229,0.006885895287937019
1230,0.056373507517158444
1231,0.07298751280836754
1232,0.01155712929433021
1233,0.007522246097624881
1234,0.02962901431290835
1235,0.006237518907994396
1236,-7.85030156464645E-4
1237,0.04734354322099178
1238,0.018970009843158137
1239,0.01469091277552392
1240,0.027977922970234884
1241,-0.009565612433918281
